codigo,descricao,grupo,total_movimento,data_baixa,estoque_minimo,tempo_reposicao,ano,mes
10191,TUBO AL  DOBRA 90°X180  126X270 BRANCO,PINTURA,2,2024-08-29 00:00:00.000,0,10,2024,8
10348,SUPORTE SOQUE ROSCA M10 X 1/8 COD CP1836,ELABORAÇÃO AX(1),2,2024-08-29 00:00:00.000,200,5,2024,8
10572,CONJ SOQ 45 CM PARAL PR TARJ,MONTADOS,2,2024-08-29 00:00:00.000,60,7,2024,8
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,4,2024-08-29 00:00:00.000,10453,30,2024,8
672,"SACO PEBD LISO 27X38X0,08 BARRA 2",EMBALAGEM,1,2024-08-29 00:00:00.000,2000,20,2024,8
1729,DISCO PEQ 3 FURO AL  BR LISO,PINTURA,1,2024-08-29 00:00:00.000,15,1,2024,8
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,1,2024-08-29 00:00:00.000,3000,7,2024,8
6063,COPO AL VISION BRANCO LISO F 10MM,PINTURA,2,2024-08-29 00:00:00.000,30,1,2024,8
6435,CX MASTER REF 8265-8268-8422/3,EMBALAGEM,"0,162",2024-08-29 00:00:00.000,55,10,2024,8
6555,CABECA AL S/ PINTURA REF 120,ELABORAÇÃO AX(1),4,2025-05-06 00:00:00.000,30,5,2025,5
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,24,2025-01-20 00:00:00.000,0,5,2025,1
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,48,2025-01-20 00:00:00.000,10453,30,2025,1
2958,CABO 26 CM  PARAL PR,ELÉTRICO,24,2025-01-20 00:00:00.000,4000,15,2025,1
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,24,2025-01-20 00:00:00.000,1785,12,2025,1
8583,CHAPEU ARAND. INJ OURO VELHO 8336 ASPEN,INJETADOS,24,2025-01-20 00:00:00.000,0,12,2025,1
8585,BRACO INJ MINI ARAN OURO VELH 8336 ASPEN,INJETADOS,24,2025-01-20 00:00:00.000,200,12,2025,1
9291,PORCA PASSANTE OURO VELHO INJETADA,INJETADOS,48,2025-01-20 00:00:00.000,800,17,2025,1
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,19,2025-04-16 00:00:00.000,0,5,2025,4
585,BRACO INJ ARANDE SEX PR,INJETADOS,19,2025-04-16 00:00:00.000,525,12,2025,4
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,19,2025-04-16 00:00:00.000,700,12,2025,4
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,76,2025-04-16 00:00:00.000,10453,30,2025,4
2958,CABO 26 CM  PARAL PR,ELÉTRICO,19,2025-04-16 00:00:00.000,4000,15,2025,4
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,1,2024-09-27 00:00:00.000,800,12,2024,9
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,4,2024-09-27 00:00:00.000,10453,30,2024,9
801,ETIQUETA 33X50 BRANCA CODIGO DE BARRAS,EMBALAGEM,2,2024-09-27 00:00:00.000,10000,7,2024,9
807,GRAMPO BARRETE 35X18 (CAIXA C/ 5000 UNI),FIXAÇÃO,8,2024-09-27 00:00:00.000,0,3,2024,9
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,1,2024-09-27 00:00:00.000,200,7,2024,9
2253,"FILME LISO PE 12X0,10 TUBULAR",EMBALAGEM,"0,0251",2024-09-27 00:00:00.000,0,2,2024,9
4334,ETIQUETA 100X68 AMARELA EAN 13 E 14,EMBALAGEM,"2,016",2024-12-09 00:00:00.000,5000,7,2024,12
4335,ETIQUETA 100X68 BRANCA ( TRANSPORTE ),EMBALAGEM,"2,016",2024-12-09 00:00:00.000,3000,7,2024,12
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,24,2024-12-09 00:00:00.000,3000,7,2024,12
596,LENTE CRISTAL TARTARUGA GR,INJETADOS,24,2024-12-09 00:00:00.000,30,12,2024,12
801,ETIQUETA 33X50 BRANCA CODIGO DE BARRAS,EMBALAGEM,"50,016",2024-12-09 00:00:00.000,10000,7,2024,12
807,GRAMPO BARRETE 35X18 (CAIXA C/ 5000 UNI),FIXAÇÃO,"16,08",2024-12-09 00:00:00.000,0,3,2024,12
1068,CX MASTER 512x272x312 REF:8235/8236,EMBALAGEM,"2,016",2024-12-09 00:00:00.000,15,7,2024,12
1430,CONJ BASE TART BR,MONTADOS,24,2024-12-09 00:00:00.000,35,4,2024,12
3405,"SACO LISO PE 20x35x0,07",EMBALAGEM,24,2024-12-09 00:00:00.000,100,2,2024,12
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,4,2024-09-27 00:00:00.000,2100,12,2024,9
5525,CHAPEU INJ TRAPEZIO PRETO 8380/8381 IOWA,INJETADOS,1,2024-09-27 00:00:00.000,87,12,2024,9
5528,PINHAO INJ PRETO 8382/83/84 LINHA IOWA,INJETADOS,1,2024-09-27 00:00:00.000,45,12,2024,9
5530,LENTE TRAPEZIO CRISTAL CHAPEU LINH IOWA,INJETADOS,1,2024-09-27 00:00:00.000,120,17,2024,9
5588,CX PAP SIMPLES MASTER REF: 8386/1,EMBALAGEM,1,2024-09-27 00:00:00.000,0,10,2024,9
5592,"SACO BOBI PICOTADO 24,5x35x0,03",EMBALAGEM,2,2024-09-27 00:00:00.000,1800,2,2024,9
2546,CABECA AL PINT 120 PR LISO,PINTURA,1,2024-09-27 00:00:00.000,25,1,2024,9
2573,"BASE ALUMINIO 1""1/2X580MM PRETA",PINTURA,1,2024-09-27 00:00:00.000,50,1,2024,9
2583,"TUBO AL 1""1/2 X 580MM EST PR LISO",PINTURA,1,2024-09-27 00:00:00.000,50,1,2024,9
4334,ETIQUETA 100X68 AMARELA EAN 13 E 14,EMBALAGEM,1,2024-09-27 00:00:00.000,5000,7,2024,9
4335,ETIQUETA 100X68 BRANCA ( TRANSPORTE ),EMBALAGEM,1,2024-09-27 00:00:00.000,3000,7,2024,9
4582,QUADRO INJ PRETO 8340/8341 LIN. VIRGINIA,INJETADOS,1,2024-09-27 00:00:00.000,300,12,2024,9
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,96,2024-01-16 00:00:00.000,2100,12,2024,1
4628,"SACO PE LISO 35x50X0,08- 8343-8348-8349",EMBALAGEM,24,2024-01-16 00:00:00.000,300,2,2024,1
4697,CX SIMPLES MASTER 550X335X295 REF-8343,EMBALAGEM,3,2024-01-16 00:00:00.000,15,7,2024,1
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,24,2024-01-16 00:00:00.000,3000,7,2024,1
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,24,2024-01-16 00:00:00.000,1785,12,2024,1
9288,PORCA PASSANTE MARROM INJETADA,INJETADOS,48,2024-01-16 00:00:00.000,490,12,2024,1
10204,TUBO 3/8X370MM DOBRA 90° 90X250 PRETO,PINTURA,8,2025-06-27 00:00:00.000,0,10,2025,6
10210,TUBO 3/8X380MM DOBRA 90° 70X205 PRETO,PINTURA,8,2025-06-27 00:00:00.000,0,10,2025,6
10213,CABO 70 CM  PARAL PR TARJADO,ELÉTRICO,16,2025-06-27 00:00:00.000,94,15,2025,6
10324,CX KRAFT PARDA REF:81035/4/6 S/IMPRESSÃO,EMBALAGEM,4,2025-06-27 00:00:00.000,0,10,2025,6
10348,SUPORTE SOQUE ROSCA M10 X 1/8 COD CP1836,ELABORAÇÃO AX(1),16,2025-06-27 00:00:00.000,200,5,2025,6
10482,DISCO GR 5 FUROS AL PRETO,PINTURA,4,2025-06-27 00:00:00.000,0,1,2025,6
4620,CX SIMPLES MASTER 505x350x350 REF-8340,EMBALAGEM,1,2025-06-27 00:00:00.000,7,10,2025,6
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,4,2025-06-27 00:00:00.000,3000,7,2025,6
6064,COPO AL LINHA VISION PRETO LISO F 10MM,PINTURA,16,2025-06-27 00:00:00.000,40,1,2025,6
7430,"ARRUELA ACO DENTADA INT 10X18X0,9 ZB",FIXAÇÃO,16,2025-06-27 00:00:00.000,365,3,2025,6
7437,PORCA ACO FOGAO M10 X 3 MM ZB,FIXAÇÃO,16,2025-06-27 00:00:00.000,200,3,2025,6
10157,PORCA AL USINA 1/2ROSCA INT M10 PRETO,PINTURA,4,2025-06-27 00:00:00.000,0,1,2025,6
7147,CONJ PENDENTE PRETO 8335 ASPEN,MONTADOS,200,2025-02-20 00:00:00.000,600,7,2025,2
7169,CONJ.8335/8336 PR (LENTE+QUADRO),INJETADOS,200,2025-02-20 00:00:00.000,2500,12,2025,2
8181,CX  MASTER  410X265X390 REF: 335,EMBALAGEM,"16,8",2025-02-20 00:00:00.000,40,7,2025,2
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,16,2025-06-27 00:00:00.000,0,5,2025,6
569,TRAVESSA INJ PR,INJETADOS,4,2025-06-27 00:00:00.000,2000,12,2025,6
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,32,2025-06-27 00:00:00.000,10453,30,2025,6
993,"PONTEIRA INTERNA PR 2""",INJETADOS,5,2024-10-08 00:00:00.000,500,7,2024,10
2540,CABECA AL PINTADA  117 PRETA,PINTURA,5,2024-10-08 00:00:00.000,80,1,2024,10
2570,"BASE ALUMINIO 2""X580MM PRETO",PINTURA,5,2024-10-08 00:00:00.000,100,1,2024,10
2579,"TUBO AL 2""X580MM EST PR LISO",PINTURA,10,2024-10-08 00:00:00.000,40,1,2024,10
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,200,2025-02-20 00:00:00.000,1300,7,2025,2
7116,CX PAP SIMPLES KRAFT REF: 8335,EMBALAGEM,200,2025-02-20 00:00:00.000,400,7,2025,2
517,LENTE GR QUADRADA C/ TEXTURA,INJETADOS,40,2024-10-08 00:00:00.000,900,12,2024,10
573,BOLA QUADRADA S/FURO PRETA,INJETADOS,10,2024-10-08 00:00:00.000,350,12,2024,10
577,CHAPEU INJ GR QUADRADO PRETO,INJETADOS,10,2024-10-08 00:00:00.000,300,12,2024,10
579,QUADRO INJ P/ LANTER QUADRA PR,INJETADOS,10,2024-10-08 00:00:00.000,400,12,2024,10
849,"PONTEIRA INTERNA PR 1""",INJETADOS,10,2024-10-08 00:00:00.000,500,7,2024,10
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,10,2024-10-08 00:00:00.000,200,7,2024,10
9517,QUADRO INJ MARROM 8340/8341 LIN.VIRGINIA,INJETADOS,24,2024-01-16 00:00:00.000,120,12,2024,1
9615,CONJ ARANDELA MARROM 8341/8343 CLASSIC,MONTADOS,24,2024-01-16 00:00:00.000,50,7,2024,1
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,200,2024-03-14 00:00:00.000,0,5,2024,3
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,400,2024-03-14 00:00:00.000,10453,30,2024,3
639,CABO 90 CM PARAL PR,ELÉTRICO,200,2024-03-14 00:00:00.000,74,15,2024,3
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,20,2024-10-08 00:00:00.000,3000,3,2024,10
569,TRAVESSA INJ PR,INJETADOS,6,2024-12-02 00:00:00.000,2000,12,2024,12
798,CX SIMPLES MASTER 620x177x450 REF-8113,EMBALAGEM,"1,002",2024-12-02 00:00:00.000,40,10,2024,12
6346,CABO 45 CM  PARAL PR TARJADO,ELÉTRICO,6,2024-12-02 00:00:00.000,500,15,2024,12
7430,"ARRUELA ACO DENTADA INT 10X18X0,9 ZB",FIXAÇÃO,6,2024-12-02 00:00:00.000,365,3,2024,12
7437,PORCA ACO FOGAO M10 X 3 MM ZB,FIXAÇÃO,6,2024-12-02 00:00:00.000,200,3,2024,12
10143,"CABO  FLEXÍVEL 0,50 MM² 750V 15CM PR",ELÉTRICO,12,2024-12-02 00:00:00.000,1218,15,2024,12
10376,CX PAP SIMPLES KRAFT REF 81050,EMBALAGEM,6,2024-12-02 00:00:00.000,17,10,2024,12
10379,CUPULA CONICA 8X17X12 TECIDO PRETO,ABAJUR,6,2024-12-02 00:00:00.000,29,25,2024,12
10553,COPO AL 45MM PRETO,PINTURA,6,2024-12-02 00:00:00.000,15,1,2024,12
10157,PORCA AL USINA 1/2ROSCA INT M10 PRETO,PINTURA,6,2024-12-02 00:00:00.000,0,1,2024,12
10356,SOQUETE TERMO P/ ABAJUR PRETO- ID 09,ELÉTRICO,6,2024-12-02 00:00:00.000,100,0,2024,12
10357,"ROTULO LINHA TORONTO REF:81050=12X9,5CM",EMBALAGEM,6,2024-12-02 00:00:00.000,0,0,2024,12
10368,TUBO 200MM DOBRA 90º X 266MM PRETO LISO,PINTURA,6,2024-12-02 00:00:00.000,15,1,2024,12
10372,DISC AL130X24X1  2 FUR+ FUR 20MM PRETO,PINTURA,6,2024-12-02 00:00:00.000,0,1,2024,12
10374,INTERRUPTOR LIGA/DESLIGA PRETO,ELÉTRICO,6,2024-12-02 00:00:00.000,100,20,2024,12
581,BOLA SEXTAVADA C/FURO PRETA,INJETADOS,8,2024-06-25 00:00:00.000,400,17,2024,6
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,8,2024-06-25 00:00:00.000,800,12,2024,6
2329,CX SIMPLES MASTER 376x356x425 REF-8297,EMBALAGEM,1,2024-06-25 00:00:00.000,6,7,2024,6
4590,TRIANGULO GRANDE PRETO P/ CORRENTE,INJETADOS,8,2024-06-25 00:00:00.000,330,12,2024,6
4627,"SACO PEB LISO 30x45X0,08- 8342-8347-8347",EMBALAGEM,8,2024-06-25 00:00:00.000,130,25,2024,6
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,8,2024-06-25 00:00:00.000,1300,7,2024,6
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,8,2024-06-25 00:00:00.000,3000,7,2024,6
5552,QUADRO INJ RED LIN MINESOTA PR,INJETADOS,8,2024-06-25 00:00:00.000,300,12,2024,6
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,8,2024-06-25 00:00:00.000,400,12,2024,6
6459,CONJ PENDENTE PRETO 8430,MONTADOS,8,2024-06-25 00:00:00.000,18,7,2024,6
6531,"BASE AL 580MM C/SAPATA  2""",ELABORAÇÃO AX(1),72,2025-08-26 00:00:00.000,100,1,2025,8
569,TRAVESSA INJ PR,INJETADOS,4,2024-01-11 00:00:00.000,2000,12,2024,1
6346,CABO 45 CM  PARAL PR TARJADO,ELÉTRICO,4,2024-01-11 00:00:00.000,500,15,2024,1
7430,"ARRUELA ACO DENTADA INT 10X18X0,9 ZB",FIXAÇÃO,4,2024-01-11 00:00:00.000,365,3,2024,1
7437,PORCA ACO FOGAO M10 X 3 MM ZB,FIXAÇÃO,4,2024-01-11 00:00:00.000,200,3,2024,1
10143,"CABO  FLEXÍVEL 0,50 MM² 750V 15CM PR",ELÉTRICO,8,2024-01-11 00:00:00.000,1218,15,2024,1
10157,PORCA AL USINA 1/2ROSCA INT M10 PRETO,PINTURA,4,2024-01-11 00:00:00.000,0,1,2024,1
5580,CX PAP SIMPLES MASTER REF: 8434/2,EMBALAGEM,2,2025-01-31 00:00:00.000,3,7,2025,1
4583,QUADRO INJ BRANCO 8340/8341 LIN VIRGINIA,INJETADOS,1,2025-06-10 00:00:00.000,100,12,2025,6
4586,LENTE INJ CRISTAL 8340/8341 LIN VIRGINIA,INJETADOS,4,2025-06-10 00:00:00.000,2100,12,2025,6
5229,CONJ ARANDELA BRANCO 8341/8343 CLASSIC,MONTADOS,1,2025-06-10 00:00:00.000,50,7,2025,6
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,1,2025-06-10 00:00:00.000,1785,12,2025,6
9290,PORCA PASSANTE BRANCA INJETADA,INJETADOS,2,2025-06-10 00:00:00.000,1100,12,2025,6
2527,CABECA AL PINT 122 PR LISO,PINTURA,2,2025-01-31 00:00:00.000,40,1,2025,1
2573,"BASE ALUMINIO 1""1/2X580MM PRETA",PINTURA,2,2025-01-31 00:00:00.000,50,1,2025,1
2583,"TUBO AL 1""1/2 X 580MM EST PR LISO",PINTURA,2,2025-01-31 00:00:00.000,50,1,2025,1
5549,CHAPEU INJ RED LIN MINESOTA PR,INJETADOS,4,2025-01-31 00:00:00.000,255,12,2025,1
5552,QUADRO INJ RED LIN MINESOTA PR,INJETADOS,4,2025-01-31 00:00:00.000,300,12,2025,1
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,4,2025-01-31 00:00:00.000,400,12,2025,1
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,4,2025-01-31 00:00:00.000,800,12,2025,1
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,8,2025-01-31 00:00:00.000,10453,30,2025,1
627,"PARAF AA CAB PAN PHIL 3,5X9,5 ZB",FIXAÇÃO,8,2025-01-31 00:00:00.000,230,2,2025,1
849,"PONTEIRA INTERNA PR 1""",INJETADOS,4,2025-01-31 00:00:00.000,500,7,2025,1
851,PONTEIRA INTERNA PR 1.1/ 2,INJETADOS,2,2025-01-31 00:00:00.000,50,15,2025,1
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,4,2025-01-31 00:00:00.000,200,7,2025,1
731,POSTE INJ P/ BALIZADOR PR,INJETADOS,8,2024-11-14 00:00:00.000,140,12,2024,11
1174,CX PAP SIMPLES KRAFT REF 8119,EMBALAGEM,8,2024-11-14 00:00:00.000,65,7,2024,11
1176,CX SIMPLES MASTER 430x380x400- REF.8119,EMBALAGEM,2,2024-11-14 00:00:00.000,45,7,2024,11
2960,CONJ SOQ 26 CM PARAL PR S/ CHAPINHA,MONTADOS,8,2024-11-14 00:00:00.000,600,7,2024,11
8168,LENTE SEXTAVADA CRISTAL,INJETADOS,48,2024-11-14 00:00:00.000,3000,12,2024,11
9797,COPO ARANDELA INJETADO PRETO COM FURO,INJETADOS,8,2024-11-14 00:00:00.000,435,7,2024,11
10377,CX PAP SIMPLES MASTER REF 81050,EMBALAGEM,"0,668",2024-01-11 00:00:00.000,4,0,2024,1
10379,CUPULA CONICA 8X17X12 TECIDO PRETO,ABAJUR,4,2024-01-11 00:00:00.000,29,25,2024,1
10521,BUCHA AL INTERNA 3/8 BANHADA,ELABORAÇÃO AX(1),3,2024-06-17 00:00:00.000,100,4,2024,6
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,8,2024-11-14 00:00:00.000,800,12,2024,11
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,8,2024-11-14 00:00:00.000,700,12,2024,11
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,8,2024-11-14 00:00:00.000,700,12,2024,11
10357,"ROTULO LINHA TORONTO REF:81050=12X9,5CM",EMBALAGEM,4,2024-01-11 00:00:00.000,0,0,2024,1
10368,TUBO 200MM DOBRA 90º X 266MM PRETO LISO,PINTURA,4,2024-01-11 00:00:00.000,15,1,2024,1
10372,DISC AL130X24X1  2 FUR+ FUR 20MM PRETO,PINTURA,4,2024-01-11 00:00:00.000,0,1,2024,1
10374,INTERRUPTOR LIGA/DESLIGA PRETO,ELÉTRICO,4,2024-01-11 00:00:00.000,100,20,2024,1
10375,SOQUETE TERMO P/ ABAJUR BRANCO- ID 08,ELÉTRICO,4,2024-01-11 00:00:00.000,100,7,2024,1
10376,CX PAP SIMPLES KRAFT REF 81050,EMBALAGEM,4,2024-01-11 00:00:00.000,17,10,2024,1
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,24,2024-12-10 00:00:00.000,0,5,2024,12
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,48,2024-12-10 00:00:00.000,10453,30,2024,12
2958,CABO 26 CM  PARAL PR,ELÉTRICO,24,2024-12-10 00:00:00.000,4000,15,2024,12
8582,CHAPEU ARAND. INJ COBRE 8336 ASPEN,INJETADOS,24,2024-12-10 00:00:00.000,30,12,2024,12
8584,BRACO INJ MINI ARAN COBRE 8336 ASPEN,INJETADOS,24,2024-12-10 00:00:00.000,10,17,2024,12
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,12,2025-01-31 00:00:00.000,0,5,2025,1
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,12,2025-01-31 00:00:00.000,700,12,2025,1
626,"PARAF AA CAB PAN PHIL 3,5X16 ZB",FIXAÇÃO,24,2025-01-31 00:00:00.000,4000,2,2025,1
637,CABO 40 CM PARAL PR,ELÉTRICO,12,2025-01-31 00:00:00.000,1011,15,2025,1
9797,COPO ARANDELA INJETADO PRETO COM FURO,INJETADOS,12,2025-01-31 00:00:00.000,435,7,2025,1
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,28,2024-07-16 00:00:00.000,1300,7,2024,7
7116,CX PAP SIMPLES KRAFT REF: 8335,EMBALAGEM,28,2024-07-16 00:00:00.000,400,7,2024,7
7147,CONJ PENDENTE PRETO 8335 ASPEN,MONTADOS,28,2024-07-16 00:00:00.000,600,7,2024,7
7169,CONJ.8335/8336 PR (LENTE+QUADRO),INJETADOS,28,2024-07-16 00:00:00.000,2500,12,2024,7
8181,CX  MASTER  410X265X390 REF: 335,EMBALAGEM,"2,352",2024-07-16 00:00:00.000,40,7,2024,7
569,TRAVESSA INJ PR,INJETADOS,533,2024-08-12 00:00:00.000,2000,12,2024,8
4761,CONJ DISCO INJ PRETO TEXT P/ LANT 340,MONTADOS,18,2025-06-09 00:00:00.000,1300,7,2025,6
6466,CONJ PENDENTE PRETO 8113,MONTADOS,18,2025-06-09 00:00:00.000,110,7,2025,6
581,BOLA SEXTAVADA C/FURO PRETA,INJETADOS,18,2025-06-09 00:00:00.000,400,17,2025,6
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,18,2025-06-09 00:00:00.000,800,12,2025,6
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,18,2025-06-09 00:00:00.000,700,12,2025,6
798,CX SIMPLES MASTER 620x177x450 REF-8113,EMBALAGEM,"3,06",2025-06-09 00:00:00.000,40,10,2025,6
1384,CX PAP SIMPLES KRAFT REF 8113,EMBALAGEM,18,2025-06-09 00:00:00.000,200,7,2025,6
4590,TRIANGULO GRANDE PRETO P/ CORRENTE,INJETADOS,18,2025-06-09 00:00:00.000,330,12,2025,6
4587,TRIANGULO PEQUENO PRETO P/ CORRENTE,INJETADOS,533,2024-08-12 00:00:00.000,2000,12,2024,8
4588,ELO INJETADO PRETO P/ CORRENTE,INJETADOS,2132,2024-08-12 00:00:00.000,6000,12,2024,8
4591,DISCO INJ 1 FURO  PRETO TEXTURA,INJETADOS,533,2024-08-12 00:00:00.000,1500,12,2024,8
4592,NIPEL INJ PRETO 35 MM C/ FURO 3MM,INJETADOS,533,2024-08-12 00:00:00.000,1800,5,2024,8
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,36,2025-06-09 00:00:00.000,3000,3,2025,6
516,LENTE SEXTAVADA C/TEXTURA,INJETADOS,108,2025-06-09 00:00:00.000,2500,12,2025,6
569,TRAVESSA INJ PR,INJETADOS,120,2024-04-09 00:00:00.000,2000,12,2024,4
4587,TRIANGULO PEQUENO PRETO P/ CORRENTE,INJETADOS,120,2024-04-09 00:00:00.000,2000,12,2024,4
4588,ELO INJETADO PRETO P/ CORRENTE,INJETADOS,480,2024-04-09 00:00:00.000,6000,12,2024,4
4591,DISCO INJ 1 FURO  PRETO TEXTURA,INJETADOS,120,2024-04-09 00:00:00.000,1500,12,2024,4
4592,NIPEL INJ PRETO 35 MM C/ FURO 3MM,INJETADOS,120,2024-04-09 00:00:00.000,1800,5,2024,4
514,SOQUETE PORCELANA E27 FX11 CONICO,ELÉTRICO,5,2024-12-06 00:00:00.000,0,5,2024,12
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,10,2024-12-06 00:00:00.000,10453,30,2024,12
5084,CABO BRANCO PP RED 90 CM,ELÉTRICO,5,2024-12-06 00:00:00.000,150,15,2024,12
5301,SUPORTE U  PARA SOQUETE ZINCADO,ELABORAÇÃO AX(1),5,2024-12-06 00:00:00.000,500,5,2024,12
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,12,2024-07-10 00:00:00.000,3000,3,2024,7
516,LENTE SEXTAVADA C/TEXTURA,INJETADOS,36,2024-07-10 00:00:00.000,2500,12,2024,7
1176,CX SIMPLES MASTER 430x380x400- REF.8119,EMBALAGEM,"1,0002",2024-07-10 00:00:00.000,45,7,2024,7
4628,"SACO PE LISO 35x50X0,08- 8343-8348-8349",EMBALAGEM,6,2024-07-10 00:00:00.000,300,2,2024,7
5218,CARTELA CLICK PADRAO DUPLEX 300GR VERNIZ,EMBALAGEM,6,2024-07-10 00:00:00.000,3000,7,2024,7
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,6,2024-07-10 00:00:00.000,1785,12,2024,7
2546,CABECA AL PINT 120 PR LISO,PINTURA,8,2025-06-23 00:00:00.000,25,1,2025,6
2573,"BASE ALUMINIO 1""1/2X580MM PRETA",PINTURA,8,2025-06-23 00:00:00.000,50,1,2025,6
2583,"TUBO AL 1""1/2 X 580MM EST PR LISO",PINTURA,8,2025-06-23 00:00:00.000,50,1,2025,6
583,BOLA SEXTAVADA S/FURO PRETA,INJETADOS,8,2025-06-23 00:00:00.000,800,12,2025,6
587,CHAPEU INJ P/ LANTER SEX PR,INJETADOS,8,2025-06-23 00:00:00.000,700,12,2025,6
589,QUADRO INJ P/LANTER SEX PR,INJETADOS,8,2025-06-23 00:00:00.000,700,12,2025,6
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,32,2025-06-23 00:00:00.000,10453,30,2025,6
789,CX PAP  KRAFT REF: 8120,EMBALAGEM,8,2025-06-23 00:00:00.000,30,7,2025,6
955,CONJ SOQ 90 CM PARALELO PR,MONTADOS,8,2025-06-23 00:00:00.000,200,7,2025,6
9288,PORCA PASSANTE MARROM INJETADA,INJETADOS,12,2024-07-10 00:00:00.000,490,12,2024,7
9513,BOLA INJ P/ LANTER SEX S/ F MARROM,INJETADOS,6,2024-07-10 00:00:00.000,118,12,2024,7
9520,CHAPEU INJ P/ LANTER SEX MARROM,INJETADOS,6,2024-07-10 00:00:00.000,75,12,2024,7
9531,CONJ ARANDELA 8114 MARROM,MONTADOS,6,2024-07-10 00:00:00.000,0,7,2024,7
506,"PARAF AA CAB PAN PHIL 2,9X9,5 ZB",FIXAÇÃO,16,2025-06-23 00:00:00.000,3000,3,2025,6
516,LENTE SEXTAVADA C/TEXTURA,INJETADOS,48,2025-06-23 00:00:00.000,2500,12,2025,6
625,"PARAF AA CAB PAN PHIL 3,5X13 ZB",FIXAÇÃO,32,2024-12-10 00:00:00.000,10453,30,2024,12
2960,CONJ SOQ 26 CM PARAL PR S/ CHAPINHA,MONTADOS,8,2024-12-10 00:00:00.000,600,7,2024,12
5554,LENTE INJ REDONDA  MINESSOTA,INJETADOS,8,2024-12-10 00:00:00.000,400,12,2024,12
5577,CX PAP SIMPLES KRAFT REF: 8431/8432,EMBALAGEM,8,2024-12-10 00:00:00.000,80,7,2024,12
5627,CX MASTER 410x370x640 REF:8431/8432,EMBALAGEM,1,2024-12-10 00:00:00.000,4,7,2024,12
7721,TRAVESSA INJ DUPLA 2 PARAF M4,MONTADOS,8,2024-12-10 00:00:00.000,1785,12,2024,12
